año,NCODI,due_cTotal,matronas_cTotal,oDueEspeciali_cTotal,fisioterapeutas_cTotal,terapeutas_cTotal,logopedas_cTotal,oSaniMedio_cTotal,gMedioSani_cTotal,gSuperiorSani_cTotal,tecSani_cTotal,restSani_cTotal2,due_cMujeres,matronas_cMujeres,oDueEspeciali_cMujeres,fisioterapeutas_cMujeres,terapeutas_cMujeres,logopedas_cMujeres,oSaniMedio_cMujeres,gMedioSani_cMujeres,gSuperiorSani_cMujeres,tecSani_cMujeres,restSani_cMujeres2,due_pTotal,matronas_pTotal,oDueEspeciali_pTotal,fisioterapeutas_pTotal,terapeutas_pTotal,logopedas_pTotal,oSaniMedio_pTotal,gMedioSani_pTotal,gSuperiorSani_pTotal,tecSani_pTotal,restSani_pTotal2,due_pMujeres,matronas_pMujeres,oDueEspeciali_pMujeres,fisioterapeutas_pMujeres,terapeutas_pMujeres,logopedas_pMujeres,oSaniMedio_pMujeres,gMedioSani_pMujeres,gSuperiorSani_pMujeres,tecSani_pMujeres,restSani_pMujeres2,due_colabTotal,matronas_colabTotal,oDueEspeciali_colabTotal,fisioterapeutas_colabTotal,terapeutas_colabTotal,logopedas_colabTotal,oSaniMedio_colabTotal,gMedioSani_colabTotal,gSuperiorSani_colabTotal,tecSani_colabTotal,restSani_colabTotal2,due_colabMujeres,matronas_colabMujeres,oDueEspeciali_colabMujeres,fisioterapeutas_colabMujeres,terapeutas_colabMujeres,logopedas_colabMujeres,oSaniMedio_colabMujeres,gMedioSani_colabMujeres,gSuperiorSani_colabMujeres,tecSani_colabMujeres,restSani_colabMujeres2,direccion_cTotal,trabSocial_cTotal,perOficio_cTotal,administrativos_cTotal,oNoSani_cTotal,direccion_cMujeres,trabSocial_cMujeres,perOficio_cMujeres,administrativos_cMujeres,oNoSani_cMujeres,direccion_pTotal,trabSocial_pTotal,perOficio_pTotal,administrativos_pTotal,oNoSani_pTotal,direccion_pMujeres,trabSocial_pMujeres,perOficio_pMujeres,administrativos_pMujeres,oNoSani_pMujeres,direccion_colabTotal,trabSocial_colabTotal,perOficio_colabTotal,administrativos_colabTotal,oNoSani_colabTotal,direccion_colabMujeres,trabSocial_colabMujeres,perOficio_colabMujeres,administrativos_colabMujeres,oNoSani_colabMujeres
2016,4.6300000000000000e+02,242,1,1,8,0,0,0,214,71,285,0,216,1,1,6,0,0,0,206,62,268,0,50,0,0,3,0,0,0,15,5,20,0,50,0,0,3,0,0,0,15,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,109,99,3,1,2,93,68,0,0,0,5,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2016,8.9100000000000000e+02,48,0,0,0,0,0,0,59,0,59,0,42,0,0,0,0,0,0,58,0,58,0,16,0,0,0,0,0,0,20,0,20,0,16,0,0,0,0,0,0,20,0,20,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,6,10,24,1,0,0,9,10,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,9.5800000000000000e+02,329,11,0,11,4,0,0,247,60,307,0,313,9,0,9,4,0,0,242,48,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,109,111,132,13,2,71,88,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2.4400000000000000e+02,8,0,0,1,0,0,0,13,0,13,0,8,0,0,1,0,0,0,13,0,13,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,2,7,4,0,0,2,5,0,0,0,4,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
2016,2.8000000000000000e+01,6,0,0,0,0,0,0,14,0,14,0,5,0,0,0,0,0,,10,0,10,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,1,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0
2016,4.4400000000000000e+02,18,0,0,2,0,1,0,22,1,23,0,13,0,0,2,0,1,0,22,1,23,0,1,0,0,0,0,0,0,10,2,12,0,1,0,0,0,0,0,0,8,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,21,8,4,0,13,18,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,4.7900000000000000e+02,12,0,0,1,0,3,0,29,0,29,3,9,0,0,0,0,3,0,18,0,18,3,2,0,0,2,0,0,0,7,1,8,1,1,0,0,2,0,0,0,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,5,1,1,2,3,5,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2016,2.8500000000000000e+02,37,0,0,0,0,0,0,67,13,80,0,30,0,0,0,0,0,0,61,6,67,0,75,0,0,0,0,0,0,34,2,36,0,62,0,0,0,0,0,0,33,0,33,0,0,8,0,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,38,39,14,0,0,28,23,0,0,0,3,8,2,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0
2016,2.5300000000000000e+02,130,0,0,0,0,0,0,128,21,149,0,97,0,0,0,0,0,0,117,18,135,0,50,0,0,0,0,0,0,18,5,23,0,31,0,0,0,0,0,0,17,5,22,0,0,20,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,28,0,0,130,16,19,0,0,109,2,3,0,0,53,2,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2016,4.8100000000000000e+02,22,0,0,5,0,0,0,36,1,37,0,20,0,0,3,0,0,0,34,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,2,0,0,28,32,0,0,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,3
2016,5.4000000000000000e+02,70,8,0,2,0,0,0,75,63,138,0,18,5,0,1,0,0,0,52,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,1,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,6,0,85,42,0,3,0,63,39,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,1,0
2016,3.3200000000000000e+02,3,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4.1000000000000000e+01,3,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.1000000000000000e+02,12,0,0,0,0,0,0,25,7,32,0,8,0,0,0,0,0,0,22,7,29,0,2,0,0,0,0,0,0,15,0,15,0,2,0,0,0,0,0,0,15,0,15,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,18,14,1,0,0,16,10,0,0,0,8,4,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0
2016,3.0500000000000000e+02,16,0,0,0,0,0,0,15,9,24,0,14,0,0,0,0,0,0,15,8,23,0,15,0,0,0,0,0,0,1,6,7,0,10,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,8,7,1,0,0,4,4,0,0,0,1,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2016,7.0800000000000000e+02,188,13,0,3,0,0,0,164,54,218,0,171,9,0,3,0,0,0,156,50,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,9,63,69,10,1,9,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.5500000000000000e+02,1951,62,9,50,15,3,0,1470,404,1874,0,1515,51,6,40,12,2,0,1411,346,1757,0,158,13,0,1,0,0,0,55,12,67,0,128,13,0,1,0,0,0,52,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,693,786,524,48,16,637,667,262,0,0,4,4,10,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0
2016,7.5000000000000000e+02,1138,33,0,27,5,2,0,944,227,1171,0,851,30,0,21,4,2,0,888,190,1078,0,150,4,0,4,0,0,0,50,14,64,0,133,1,0,4,0,0,0,50,11,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,15,143,367,566,39,14,31,309,379,2,1,6,7,24,2,1,2,6,19,0,0,0,0,0,0,0,0,0,0
2016,6.9600000000000000e+02,715,35,16,13,6,0,0,594,117,711,0,568,28,13,5,6,0,0,566,107,673,0,55,6,0,0,0,0,0,14,3,17,0,47,5,0,0,0,0,0,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,169,246,285,26,6,110,190,140,0,0,2,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
2016,4.2100000000000000e+02,36,0,0,5,1,0,0,35,12,47,0,20,0,0,1,1,0,0,18,2,20,0,6,0,0,4,1,0,0,9,1,10,0,4,0,0,3,1,0,0,8,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,17,9,0,1,1,9,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016,8.2700000000000000e+02,9,0,0,0,3,0,0,22,0,22,0,4,0,0,0,2,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,107,8,22,2,2,19,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.3300000000000000e+02,199,0,0,8,0,0,0,196,50,246,0,146,0,0,5,0,0,0,145,34,179,0,28,0,0,1,0,0,0,14,5,19,0,26,0,0,1,0,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,50,29,0,2,0,39,19,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
2016,1.0300000000000000e+03,40,0,6,0,0,0,0,60,5,65,,35,0,4,0,0,0,0,60,3,63,0,10,0,6,0,0,0,0,5,0,5,0,9,0,5,0,0,0,0,5,0,5,0,12,12,0,3,1,1,0,0,0,0,0,8,9,0,2,1,1,0,0,0,0,0,12,0,40,39,15,3,0,33,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0
2016,1.0030000000000000e+03,22,0,0,1,0,0,0,24,15,39,4,16,0,0,1,0,0,0,22,9,31,2,25,0,0,5,0,0,0,20,5,25,0,18,0,0,3,0,0,0,18,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,14,9,16,0,0,8,5,0,0,0,12,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0
2016,1.0500000000000000e+03,18,0,0,1,0,0,0,16,12,28,3,11,0,0,0,0,0,0,11,9,20,1,13,0,0,0,0,0,0,4,3,7,0,12,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,8,1,0,0,6,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1.0430000000000000e+03,64,0,0,3,0,0,0,42,5,47,0,54,0,0,2,0,0,0,35,2,37,0,12,0,0,3,0,0,0,15,0,15,0,10,0,0,2,0,0,0,13,0,13,0,0,18,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,3,0,2,42,8,0,0,0,41,2,0,0,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2016,1.1280000000000000e+03,44,4,0,1,0,0,0,48,14,62,4,35,2,0,0,0,0,0,46,13,59,2,17,2,0,0,0,0,0,12,7,19,0,16,1,0,0,0,0,0,12,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,16,15,3,0,0,15,4,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2016,9.3400000000000000e+02,302,7,0,13,3,0,0,234,41,275,0,286,7,0,13,2,0,0,229,34,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,110,78,104,1,3,70,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.2900000000000000e+02,472,14,0,11,2,0,4,293,49,342,0,432,13,0,6,2,0,2,281,39,320,0,126,2,0,1,0,1,0,49,3,52,0,105,2,0,1,0,1,0,45,3,48,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,3,5,8,0,15,1,30,108,94,8,1,16,92,24,0,0,0,2,10,0,0,0,2,1,0,0,0,4,2,0,0,0,3,0
2016,2.1000000000000000e+01,37,0,8,0,0,0,1,45,0,45,0,34,0,8,0,0,0,1,41,0,41,0,15,0,4,0,0,0,0,12,3,15,0,15,0,2,0,0,0,0,12,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,15,3,2,5,0,13,1,0,2,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2016,6.1500000000000000e+02,80,7,5,0,0,0,0,76,20,96,0,74,7,5,0,0,0,0,57,17,74,0,130,3,3,0,0,0,0,82,23,105,0,124,3,3,0,0,0,0,77,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,31,3,1,0,0,29,0,0,0,0,9,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2016,6.2600000000000000e+02,25,0,0,1,0,0,0,22,0,22,0,22,0,0,1,0,0,0,21,0,21,0,3,0,0,2,0,0,0,7,0,7,0,3,0,0,2,0,0,0,7,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,17,11,2,1,0,15,9,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2016,4.1700000000000000e+02,14,0,2,3,0,0,0,12,0,12,0,10,0,2,2,0,0,0,10,0,10,0,5,0,0,2,0,0,0,2,0,2,0,5,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,2,1,1,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,5.9700000000000000e+02,38,1,0,3,0,0,1,33,7,40,0,33,1,0,1,0,0,1,32,5,37,0,17,2,0,2,1,1,1,14,3,17,0,17,2,0,2,1,1,1,13,2,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,9,20,13,3,0,5,18,4,0,1,4,8,3,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0
2016,5.3900000000000000e+02,219,9,0,3,0,0,5,103,49,152,0,200,9,0,3,0,0,5,91,40,131,0,124,5,0,5,1,1,1,112,19,131,0,111,4,0,5,1,1,1,102,16,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,88,24,2,3,0,77,4,0,2,0,13,25,0,2,0,11,6,0,0,0,0,0,0,0,0,0,0
2016,3.4300000000000000e+02,34,0,0,0,0,0,0,33,2,35,0,31,0,0,0,0,0,0,28,1,29,0,5,1,0,0,0,0,0,7,1,8,0,5,1,0,0,0,0,0,7,1,8,0,0,1,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,21,4,2,0,0,20,4,0,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2016,1.3500000000000000e+02,9,0,0,1,0,0,0,97,0,97,0,8,0,0,1,0,0,0,76,0,76,0,2,0,0,0,0,0,0,47,0,47,0,2,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,11,0,0,2,7,6,0,2,0,20,3,0,1,0,14,1,0,2,0,30,1,0,1,0,3,1,0
2016,1.5800000000000000e+02,92,0,0,3,15,0,0,216,0,216,0,78,0,0,2,14,0,0,159,0,159,0,10,0,0,0,4,0,0,15,0,15,0,6,0,0,0,2,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,21,55,0,0,16,14,37,0,0,1,2,9,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0
2016,7.7500000000000000e+02,214,11,0,6,1,1,2,132,23,155,0,198,11,0,5,1,1,0,126,17,143,0,60,4,0,1,1,1,1,42,10,52,0,55,4,0,1,1,1,1,40,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,18,92,48,4,1,2,78,8,0,0,0,8,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0
2016,1.7700000000000000e+02,77,0,0,5,1,0,5,118,0,118,0,64,0,0,3,1,0,5,106,0,106,0,10,0,0,1,1,0,0,10,0,10,0,9,0,0,1,1,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,11,92,2,5,4,7,60,0,0,2,2,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2016,5.7800000000000000e+02,38,1,0,2,0,0,0,35,5,40,0,27,1,0,2,0,0,0,32,2,34,0,10,8,0,2,0,0,0,11,5,16,0,8,8,0,0,0,0,0,11,5,16,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,5,17,9,1,1,0,15,6,1,0,2,9,9,1,0,1,9,9,0,0,1,0,0,0,0,0,0,0
2016,4.1600000000000000e+02,13,0,0,5,1,1,0,57,0,57,0,11,0,0,4,1,1,0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,12,0,4,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.6100000000000000e+02,98,3,0,5,1,0,25,68,0,68,0,88,3,0,4,1,0,21,63,0,63,0,26,5,2,6,1,1,5,24,0,24,0,22,5,2,5,1,1,5,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,46,13,2,1,1,28,12,0,2,1,6,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0
2016,6.2000000000000000e+01,6,0,0,0,0,0,0,11,0,11,0,5,0,0,0,0,0,0,11,0,11,0,5,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,0,1,1,6,1,1,1,1,10,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0
2016,8.2800000000000000e+02,4,0,0,0,0,0,0,11,0,11,0,4,0,0,0,0,0,0,10,0,10,0,3,0,0,2,1,0,0,17,0,17,0,2,0,0,1,1,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,8.6000000000000000e+02,44,1,0,7,0,2,1,32,11,43,0,41,1,0,4,0,2,1,23,7,30,0,15,0,0,2,0,0,0,15,3,18,0,12,0,0,2,0,0,0,15,2,17,0,0,4,0,8,0,0,1,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,3,0,0,23,2,1,0,0,20,0,0,0,0,3,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2016,9.3500000000000000e+02,1,0,0,0,0,0,0,5,0,5,0,1,0,0,0,0,0,0,5,0,5,0,26,0,0,0,0,0,0,24,0,24,0,26,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.3600000000000000e+02,6,0,0,1,0,0,3,7,1,8,0,6,0,0,1,0,0,3,7,1,8,0,1,0,0,0,1,0,2,4,1,5,0,1,0,0,0,0,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,19,1,0,0,2,19,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,9.8600000000000000e+02,13,0,4,0,0,0,0,14,0,14,0,12,0,3,0,0,0,0,10,0,10,0,2,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.8700000000000000e+02,43,4,0,3,0,0,0,32,12,44,0,39,4,0,3,0,0,0,27,9,36,0,95,7,0,0,0,0,0,64,15,79,0,84,7,0,0,0,0,0,63,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,25,10,1,1,0,24,0,0,0,0,11,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2016,1.0210000000000000e+03,5,0,0,1,0,0,0,12,0,12,0,4,0,0,1,0,0,0,12,0,12,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,1.0850000000000000e+03,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,51,1,0,0,1,46,0,1,0,1,28,0,1,0,1,22,0,0,0,0,0,0,0,0,0,0
2016,6.5800000000000000e+02,238,6,5,8,0,0,0,250,43,293,0,219,6,5,5,0,0,0,226,41,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,23,77,64,4,2,1,71,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.5300000000000000e+02,22,0,1,3,1,1,0,26,3,29,0,21,0,1,3,1,1,0,19,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,5,8,3,1,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.2300000000000000e+02,1,0,20,0,3,0,0,63,0,63,0,0,0,17,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,4,7,0,2,16,3,5,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.2000000000000000e+02,153,7,0,6,0,0,0,95,33,128,0,144,7,0,4,0,0,0,94,29,123,0,12,0,0,0,0,0,0,6,0,6,0,12,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,35,58,42,5,1,25,48,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3.8400000000000000e+02,128,0,0,38,15,1,0,111,15,126,0,111,0,0,29,13,1,0,109,13,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,67,47,206,11,4,34,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.5400000000000000e+02,394,17,0,24,5,0,0,268,74,342,0,336,15,0,15,3,0,0,254,56,310,0,44,1,0,4,1,0,0,0,9,9,0,40,1,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,35,148,217,15,3,6,121,127,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2016,2.0900000000000000e+02,3,0,0,0,0,0,0,17,8,25,0,2,0,0,0,0,0,0,17,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,9,6,7,2,0,7,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016,7.0700000000000000e+02,889,25,0,37,10,2,0,757,171,928,0,763,22,0,28,10,2,0,701,132,833,0,299,10,0,5,1,1,0,111,14,125,0,267,9,0,5,1,1,0,107,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,101,310,475,31,10,34,229,295,0,0,3,15,7,0,0,2,15,5,0,0,0,0,0,0,0,0,0,0
2016,3.9500000000000000e+02,11,0,0,6,0,0,0,10,3,13,0,10,0,0,5,0,0,0,8,2,10,0,2,0,0,0,0,0,0,5,0,5,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,10,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,9.6900000000000000e+02,40,0,0,5,0,0,0,42,21,63,0,0,0,0,0,0,0,0,41,20,61,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,32,25,10,2,0,29,16,4,0,0,1,5,3,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0
