año,NCODI,pacienteTot_med,sesionTot_med,pacienteTot_psiquia,sesionTot_psiquia,pacienteTot_geria,sesionTot_geria
2017,3.7800000000000000e+02,36,111,0,0,0,0
2017,4.0200000000000000e+02,0,0,0,0,0,0
2017,2.9000000000000000e+01,0,0,0,0,0,0
2017,4.5000000000000000e+02,0,0,0,0,0,0
2017,6.5600000000000000e+02,559,2796,85,2200,0,0
2017,3.3300000000000000e+02,465,4180,0,0,0,0
2017,6.8400000000000000e+02,526,2628,0,0,0,0
2017,4.2200000000000000e+02,194,218,0,0,0,0
2017,7.6300000000000000e+02,7961,39806,0,0,0,0
2017,7.4100000000000000e+02,1153,5767,91,5030,0,0
2017,5.5300000000000000e+02,2339,11695,0,0,0,0
2017,3.5700000000000000e+02,0,0,0,0,0,0
2017,8.9900000000000000e+02,0,0,0,0,0,0
2017,9.0000000000000000e+02,0,0,0,0,0,0
2017,9.3200000000000000e+02,0,0,0,0,0,0
2017,9.5000000000000000e+02,0,0,0,0,0,0
2017,9.6600000000000000e+02,0,0,0,0,0,0
2017,9.6700000000000000e+02,126,1163,0,0,0,0
2017,9.8200000000000000e+02,484,2263,0,0,0,0
2017,1.0140000000000000e+03,22,108,0,0,0,0
2017,1.0800000000000000e+03,1348,2667,0,0,0,0
2017,1.0740000000000000e+03,1,12,0,0,0,0
2017,1.0840000000000000e+03,978,978,0,0,0,0
2017,1.1130000000000000e+03,102,156,0,0,0,0
2017,1.1370000000000000e+03,0,0,0,0,0,0
2017,1.1420000000000000e+03,909,4546,0,0,0,0
2017,7.2200000000000000e+02,4026,23495,0,0,0,0
2017,6.6000000000000000e+02,3351,7621,0,0,0,0
2017,7.5000000000000000e+01,0,0,177,6662,0,0
2017,2.4900000000000000e+02,302,440,0,0,0,0
2017,2.2700000000000000e+02,491,3200,0,0,0,0
2017,1.5000000000000000e+02,0,0,0,0,0,0
2017,4.7000000000000000e+01,0,0,0,0,0,0
2017,1.7200000000000000e+02,92,151,0,0,0,0
2017,5.8100000000000000e+02,112,2792,0,0,0,0
2017,1.2000000000000000e+02,0,0,0,0,0,0
2017,4.4500000000000000e+02,0,0,0,0,0,0
2017,4.7100000000000000e+02,0,0,0,0,0,0
2017,5.3000000000000000e+01,0,0,0,0,0,0
2017,1.9900000000000000e+02,0,0,0,0,0,0
2017,5.7500000000000000e+02,521,2674,0,0,0,0
2017,5.2800000000000000e+02,277,620,0,0,0,0
2017,6.3100000000000000e+02,1632,4034,0,0,0,0
2017,6.9900000000000000e+02,2839,22876,0,0,0,0
2017,8.2300000000000000e+02,0,0,0,0,0,0
2017,8.4900000000000000e+02,0,0,0,0,0,0
2017,8.6900000000000000e+02,0,0,0,0,0,0
2017,9.5500000000000000e+02,0,0,0,0,0,0
2017,9.8300000000000000e+02,0,0,0,0,0,0
2017,1.0020000000000000e+03,0,0,0,0,0,0
2017,1.0150000000000000e+03,2911,18852,0,0,0,0
2017,5.1000000000000000e+01,0,0,47,3736,0,0
2017,4.4100000000000000e+02,0,0,0,0,0,0
2017,3.2700000000000000e+02,0,0,36,7179,23,3653
2017,6.9000000000000000e+02,1575,13396,0,0,0,0
2017,2.6200000000000000e+02,84,525,0,0,0,0
2017,4.0300000000000000e+02,0,0,0,0,0,0
2017,3.1200000000000000e+02,0,0,11,1917,0,0
2017,5.8900000000000000e+02,75,671,0,0,0,0
2017,6.6500000000000000e+02,0,0,0,0,0,0
2017,3.3400000000000000e+02,0,0,0,0,0,0
2017,1.0750000000000000e+03,10683,36397,0,0,0,0
2017,7.5100000000000000e+02,1789,16633,54,5134,0,0
2017,1.8600000000000000e+02,0,0,0,0,0,0
2017,6.4600000000000000e+02,1473,5302,0,0,0,0
2017,5.3600000000000000e+02,190,1605,0,0,0,0
2017,2.4200000000000000e+02,0,0,0,0,0,0
2017,4.9000000000000000e+02,21,98,0,0,49,1370
2017,5.0000000000000000e+02,472,2553,0,0,0,0
2017,2.0600000000000000e+02,0,0,0,0,0,0
2017,5.8000000000000000e+01,0,0,3,80,0,0
2017,5.7200000000000000e+02,3826,11113,14,460,0,0
2017,1.8000000000000000e+02,0,0,0,0,0,0
2017,5.4900000000000000e+02,17,79,0,0,0,0
2017,5.8200000000000000e+02,233,1878,0,0,0,0
2017,7.4300000000000000e+02,3972,18981,0,0,0,0
2017,7.9500000000000000e+02,0,0,0,0,0,0
2017,2.6900000000000000e+02,0,0,0,0,0,0
2017,6.3400000000000000e+02,2647,2647,0,0,0,0
2017,1.0000000000000000e+00,36,416,0,0,0,0
2017,7.1700000000000000e+02,200,2401,29,7235,0,0
2017,3.7300000000000000e+02,0,0,0,0,0,0
2017,5.3500000000000000e+02,436,2178,30,4199,0,0
2017,8.2400000000000000e+02,6009,54081,42,1625,0,0
2017,8.8800000000000000e+02,0,0,0,0,0,0
2017,9.0200000000000000e+02,0,0,0,0,0,0
2017,9.6800000000000000e+02,0,0,0,0,0,0
2017,1.1300000000000000e+03,0,0,0,0,0,0
2017,1.1410000000000000e+03,0,0,0,0,0,0
2017,1.1450000000000000e+03,0,0,0,0,0,0
2017,1.1220000000000000e+03,0,0,0,0,0,0
2017,1.1330000000000000e+03,0,0,0,0,0,0
2017,3.4600000000000000e+02,0,0,0,0,0,0
2017,2.7000000000000000e+01,0,0,0,0,0,0
2017,1.6500000000000000e+02,31,223,0,0,0,0
2017,9.5600000000000000e+02,2046,13104,46,1957,0,0
2017,4.1300000000000000e+02,0,0,0,0,0,0
2017,1.4900000000000000e+02,0,0,0,0,0,0
2017,6.1200000000000000e+02,79,594,0,0,0,0
2017,5.5900000000000000e+02,0,0,0,0,0,0
2017,7.0000000000000000e+00,0,0,0,0,0,0
2017,2.8300000000000000e+02,104,514,0,0,0,0
2017,3.7000000000000000e+01,0,0,0,0,0,0
2017,1.5300000000000000e+02,0,0,0,0,0,0
2017,5.4700000000000000e+02,1240,10305,0,0,0,0
2017,3.9700000000000000e+02,0,0,0,0,157,2231
2017,5.5600000000000000e+02,270,6311,0,0,0,0
2017,4.2000000000000000e+01,0,0,0,0,0,0
2017,3.1000000000000000e+01,0,0,0,0,279,4396
2017,7.4000000000000000e+02,2096,16346,60,3335,0,0
2017,2.1700000000000000e+02,0,0,0,0,0,0
2017,8.6300000000000000e+02,0,0,0,0,0,0
2017,8.8900000000000000e+02,3447,21581,0,0,0,0
2017,9.8400000000000000e+02,0,0,0,0,0,0
2017,1.1060000000000000e+03,0,0,0,0,0,0
2017,1.1460000000000000e+03,0,0,0,0,0,0
2017,3.4000000000000000e+01,0,0,0,0,0,0
2017,7.9100000000000000e+02,0,0,0,0,0,0
2017,1.8100000000000000e+02,79,660,0,0,0,0
2017,4.3000000000000000e+02,0,0,0,0,0,0
2017,7.1500000000000000e+02,707,3527,0,0,0,0
2017,5.2100000000000000e+02,0,0,0,0,0,0
2017,5.2400000000000000e+02,210,1075,0,0,0,0
2017,4.3200000000000000e+02,0,0,0,0,0,0
2017,1.9000000000000000e+01,0,0,0,0,0,0
2017,2.5000000000000000e+01,0,0,0,0,0,0
2017,2.6000000000000000e+01,0,0,0,0,0,0
2017,8.9000000000000000e+02,3725,26096,65,3580,0,0
2017,9.0400000000000000e+02,118,310,0,0,0,0
2017,9.5700000000000000e+02,4518,41659,119,7689,0,0
2017,9.3900000000000000e+02,2770,27809,288,3797,0,0
2017,2.3600000000000000e+02,3834,5431,0,0,0,0
2017,7.3500000000000000e+02,7485,23988,311,10214,0,0
2017,1.4600000000000000e+02,0,0,0,0,0,0
2017,3.6300000000000000e+02,0,0,0,0,0,0
2017,1.8700000000000000e+02,12,71,0,0,0,0
2017,2.6500000000000000e+02,0,0,0,0,0,0
2017,2.9500000000000000e+02,230,1561,0,0,0,0
2017,4.9600000000000000e+02,0,0,0,0,0,0
2017,7.7000000000000000e+01,0,0,0,0,0,0
2017,3.9100000000000000e+02,0,0,0,0,0,0
2017,2.4000000000000000e+02,0,0,0,0,0,0
2017,4.4800000000000000e+02,162,791,0,0,0,0
2017,1.5100000000000000e+02,0,0,0,0,0,0
2017,4.2500000000000000e+02,0,0,0,0,0,0
2017,3.0000000000000000e+02,6,36,0,0,0,0
2017,3.3900000000000000e+02,0,0,0,0,0,0
2017,8.7400000000000000e+02,826,6572,0,0,0,0
2017,9.0500000000000000e+02,3340,26366,0,0,0,0
2017,1.1230000000000000e+03,0,0,0,0,0,0
2017,7.3600000000000000e+02,11542,36305,244,7074,40,117
2017,4.5900000000000000e+02,0,0,0,0,0,0
2017,3.2000000000000000e+02,0,0,0,0,11,1033
2017,4.5000000000000000e+01,0,0,181,28711,95,10035
2017,6.1800000000000000e+02,2111,4356,0,0,0,0
2017,4.6300000000000000e+02,3018,14420,161,2659,0,0
2017,8.9100000000000000e+02,0,0,0,0,0,0
2017,9.5800000000000000e+02,5145,7381,0,0,49,1718
2017,2.4400000000000000e+02,14,114,0,0,0,0
2017,2.8000000000000000e+01,0,0,0,0,0,0
2017,4.4400000000000000e+02,47,47,0,0,0,0
2017,4.7900000000000000e+02,0,0,0,0,0,0
2017,2.8500000000000000e+02,278,1330,0,0,0,0
2017,2.5300000000000000e+02,0,0,0,0,0,0
2017,4.8100000000000000e+02,0,0,0,0,0,0
2017,5.4000000000000000e+02,0,0,0,0,0,0
2017,4.1000000000000000e+01,0,0,0,0,0,0
2017,5.1000000000000000e+02,53,158,8,57,0,0
2017,3.0500000000000000e+02,5,25,0,0,0,0
2017,7.0800000000000000e+02,572,2862,0,0,0,0
2017,7.5500000000000000e+02,9016,45080,142,4898,0,0
2017,7.5000000000000000e+02,3347,16735,244,8301,0,0
2017,6.9600000000000000e+02,3425,17124,0,0,0,0
2017,4.2100000000000000e+02,0,0,0,0,0,0
2017,8.2700000000000000e+02,0,0,0,0,0,0
2017,9.3300000000000000e+02,648,1371,0,0,0,0
2017,1.0300000000000000e+03,80,428,0,0,0,0
2017,1.0030000000000000e+03,109,546,0,0,0,0
2017,1.0500000000000000e+03,24,122,0,0,0,0
2017,1.0430000000000000e+03,0,0,0,0,0,0
2017,1.1280000000000000e+03,97,483,0,0,0,0
2017,1.1250000000000000e+03,0,0,12,111,0,0
2017,1.1350000000000000e+03,6,29,0,0,0,0
2017,9.3400000000000000e+02,662,4599,0,0,0,0
2017,6.2900000000000000e+02,6353,24928,5,295,0,0
2017,2.1000000000000000e+01,0,0,0,0,216,11344
2017,6.1500000000000000e+02,922,6044,0,0,0,0
2017,6.2600000000000000e+02,0,0,0,0,0,0
2017,4.1700000000000000e+02,1423,1423,0,0,0,0
2017,5.9700000000000000e+02,1322,1645,0,0,36,2856
2017,5.3900000000000000e+02,4278,18726,0,0,92,5142
2017,3.4300000000000000e+02,0,0,0,0,0,0
2017,1.3500000000000000e+02,0,0,0,0,0,0
2017,1.5800000000000000e+02,0,0,207,10908,41,4096
2017,7.7500000000000000e+02,4366,15667,0,0,0,0
2017,1.7700000000000000e+02,0,0,0,0,263,10857
2017,5.7800000000000000e+02,0,0,0,0,0,0
2017,4.1600000000000000e+02,0,0,0,0,45,2823
2017,5.6100000000000000e+02,3488,7210,0,0,194,2344
2017,6.2000000000000000e+01,0,0,0,0,46,5818
2017,8.2800000000000000e+02,0,0,0,0,42,5679
2017,8.6000000000000000e+02,0,0,0,0,50,4345
2017,9.3500000000000000e+02,0,0,0,0,52,6653
2017,9.3600000000000000e+02,0,0,0,0,0,0
2017,9.8600000000000000e+02,0,0,40,7368,0,0
2017,9.8700000000000000e+02,888,4212,0,0,0,0
2017,1.0210000000000000e+03,0,0,0,0,27,2558
2017,1.0850000000000000e+03,0,0,0,0,0,0
2017,6.5800000000000000e+02,1371,2397,0,0,0,0
2017,3.5300000000000000e+02,0,0,0,0,548,2986
2017,3.2300000000000000e+02,0,0,60,4703,0,0
2017,6.2000000000000000e+02,136,1879,0,0,0,0
2017,3.8400000000000000e+02,692,2074,0,0,0,0
2017,5.5400000000000000e+02,434,10101,156,2688,0,0
2017,2.0900000000000000e+02,0,0,0,0,0,0
2017,7.0700000000000000e+02,3407,23855,55,3817,86,1294
2017,3.9500000000000000e+02,0,0,0,0,0,0
2017,9.6900000000000000e+02,133,669,0,0,0,0
2017,1.0520000000000000e+03,0,0,0,0,0,0
2017,7.3900000000000000e+02,5281,70849,312,15273,0,0
2017,6.1300000000000000e+02,3868,21343,0,0,0,0
2017,5.9300000000000000e+02,7493,12731,0,0,0,0
2017,7.0400000000000000e+02,14424,43272,0,0,0,0
2017,4.9300000000000000e+02,0,0,0,0,0,0
2017,6.8600000000000000e+02,10519,36900,0,0,0,0
2017,2.5700000000000000e+02,0,0,0,0,0,0
2017,4.9400000000000000e+02,0,0,0,0,0,0
2017,6.8100000000000000e+02,1739,15586,0,0,0,0
2017,2.8600000000000000e+02,0,0,0,0,0,0
2017,2.5500000000000000e+02,426,3211,0,0,0,0
2017,7.9000000000000000e+01,0,0,0,0,0,0
2017,8.1000000000000000e+01,0,0,0,0,0,0
2017,6.8800000000000000e+02,6954,10725,180,2002,0,0
2017,5.3100000000000000e+02,2765,24180,0,0,0,0
2017,5.1400000000000000e+02,690,1430,0,0,0,0
2017,4.9900000000000000e+02,0,0,0,0,0,0
2017,5.3200000000000000e+02,379,7549,0,0,0,0
2017,1.9000000000000000e+02,0,0,0,0,0,0
2017,5.9800000000000000e+02,1937,4695,0,0,0,0
2017,2.6000000000000000e+02,0,0,0,0,0,0
2017,8.3800000000000000e+02,0,0,0,0,0,0
2017,8.3900000000000000e+02,0,0,0,0,0,0
2017,8.5100000000000000e+02,0,0,0,0,0,0
2017,8.5200000000000000e+02,1395,11114,86,449,0,0
2017,9.8800000000000000e+02,40,2398,55,2822,0,0
2017,1.0560000000000000e+03,1538,7612,0,0,0,0
2017,1.0440000000000000e+03,0,0,0,0,0,0
2017,1.1140000000000000e+03,718,1220,0,0,0,0
2017,1.1290000000000000e+03,28,37,0,0,0,0
2017,6.4400000000000000e+02,4104,25090,51,9372,0,0
2017,7.5200000000000000e+02,4152,9530,930,18941,0,0
2017,2.3800000000000000e+02,250,430,0,0,0,0
2017,3.2500000000000000e+02,0,0,0,0,0,0
2017,6.2200000000000000e+02,223,1191,0,0,0,0
2017,8.7900000000000000e+02,0,0,0,0,0,0
2017,9.0600000000000000e+02,232,1811,0,0,0,0
2017,3.7000000000000000e+02,0,0,0,0,0,0
2017,4.1800000000000000e+02,0,0,0,0,0,0
2017,5.7400000000000000e+02,0,0,0,0,0,0
2017,3.9900000000000000e+02,0,0,0,0,0,0
2017,1.9500000000000000e+02,0,0,0,0,0,0
2017,7.8300000000000000e+02,18656,47479,0,0,0,0
2017,2.6300000000000000e+02,612,5516,0,0,0,0
2017,1.9400000000000000e+02,0,0,0,0,0,0
2017,2.1400000000000000e+02,0,0,0,0,0,0
2017,7.8500000000000000e+02,9108,50327,0,0,0,0
2017,7.8000000000000000e+02,4055,6575,0,0,0,0
2017,7.8200000000000000e+02,2642,16573,0,0,0,0
2017,3.6900000000000000e+02,0,0,0,0,0,0
2017,7.1300000000000000e+02,0,0,0,0,0,0
2017,9.4100000000000000e+02,0,0,19,387,0,0
2017,1.0910000000000000e+03,0,0,717,117353,0,0
2017,1.0450000000000000e+03,302,587,0,0,0,0
2017,1.0860000000000000e+03,1934,17429,0,0,0,0
2017,9.3700000000000000e+02,1572,9210,53,1667,0,0
2017,1.0040000000000000e+03,37,247,0,0,0,0
2017,7.3700000000000000e+02,202,12166,93,2801,0,0
2017,7.6500000000000000e+02,17257,51462,0,0,0,0
2017,3.2900000000000000e+02,1815,6897,0,0,0,0
2017,8.7000000000000000e+01,0,0,0,0,0,0
2017,5.2700000000000000e+02,0,0,0,0,386,3393
2017,5.6200000000000000e+02,0,0,0,0,0,0
2017,2.5100000000000000e+02,0,0,0,0,0,0
2017,1.2900000000000000e+02,0,0,0,0,0,0
2017,1.5400000000000000e+02,0,0,0,0,497,4801
2017,5.1600000000000000e+02,2532,2835,0,0,0,0
2017,1.8400000000000000e+02,0,0,0,0,0,0
2017,6.5200000000000000e+02,305,419,0,0,0,0
2017,6.3700000000000000e+02,842,3005,0,0,0,0
2017,8.8000000000000000e+01,0,0,0,0,0,0
2017,9.0700000000000000e+02,0,0,0,0,0,0
2017,9.7000000000000000e+02,0,0,43,2786,0,0
2017,1.0190000000000000e+03,0,0,0,0,0,0
2017,1.0160000000000000e+03,0,0,0,0,0,0
2017,1.0470000000000000e+03,1187,4107,0,0,0,0
2017,6.3500000000000000e+02,248,2229,27,1050,0,0
